,Unnamed: 0,tmdbId,title,genres,clean_overview
107937,107937,239761,Kiss Me Softly,Comedy|Drama,17 year old jasper life grey small town family jasper dad singer named lukkie luk attention family go career jasper search way handle faced typical question life adolescent question answered stay routine
108225,108225,560066,Scooby-Doo! and the Curse of the 13th Ghost,Adventure|Animation|Children|Comedy|Mystery,mystery withdraws solving crime botching case vincent van ghoul contact gang unfinished investigation daphne shaggy scooby past gang spring action finish job involves catching 13th ghost escaped chest demon still large
108519,108519,497931,Slut in a Good Way,Comedy|Drama,three girlfriend get job toy depot holiday season become smitten guy work alongside
108547,108547,472226,Blood Fest,Comedy|Horror,fan flock festival celebrating iconic horror movie discover charismatic showman behind event diabolical agenda
108644,108644,209355,The French Minister,Comedy,alexandre taillard de vorms force reckoned silver mane tanned athletic body stalk world stage minister foreign affair france waging war backed holy trinity diplomatic concept legitimacy lucidity efficacy enter arthur vlaminck hired write minister speech arthur must contend sensibility bos dirty dealing within quai ministry home
109006,109006,203534,Dealin' with Idiots,Comedy,faced absurd competitiveness surrounding son youth league baseball team max morris famous comedian decides get know colorful parent coach team better attempt find inspiration next movie
109047,109047,468703,Solsidan,Comedy,join three couple comedy divorce love child longing weird parent unwritten bathing rule torekov
109294,109294,417489,Bon Cop Bad Cop 2,Action|Comedy|Crime,ward bouchard must face important car theft ring turn lot bargained one stolen car serve bomb well planned terrorist attack
109511,109511,256690,Ribbit,Adventure|Animation|Children|Comedy,frog hate water jumping wish could like animal amazon rainforest
109719,109719,185562,Shark Alarm at Müggel Lake,Comedy,lifeguard lake hand bitten mark indicate shark attack lake closed public extending local festival indefinitely city council think done remove shark public becomes restless lake closed long come plan drive shark lake large quantity beer
110117,110117,552504,Zoo,Comedy|Drama|Horror|Romance,couple trying save marriage zombie apocalypse
110267,110267,470211,(Girl)Friend,Comedy|Romance,vincent nefeli moved together best friend swore never fall love vincent meet julie
110289,110289,333886,Lemonade,Comedy|Drama,begin entertaining road story witness two brother different cultural background even know similarity difference even fight
110468,110468,624078,Simon Amstell: Set Free,Comedy,honest introspective comic simon amstell dig deep delivers uniquely vulnerable set love ego intimacy ayahuasca
110555,110555,393575,Bullyparade: The Movie,Comedy,movie based skit tv show bullyparade
110619,110619,306943,The Outcasts,Comedy,falling victim humiliating prank high school queen bee best friend geek mindy jodi decide get revenge uniting outcast school circle friend
110745,110745,446830,Vampire Cleanup Department,Action|Comedy|Horror,attacked vampire spring born loser saved three street cleaner wake find government secret facility hidden garbage collection station spring discovers special immunity vampire attack making perfect candidate agent secret organisation vampire cleanup department
110874,110874,533238,Kolamavu Kokila,Comedy|Thriller,young woman take drug peddling make money treatment mom cancer
110978,110978,320316,Italiano medio,Comedy,committed environmentalist whose hyperfixation everything wrong world taking toll marriage try pill reduces human brain capacity usual 20 mere 2
111018,111018,120211,Devil in My Ride,Comedy|Horror,doreen marry man dream hank guy equally excited marrying doreen however doreen older brother wild man named travis estranged several year show make amends instead accidentally curse doreen possessed devil la vega homeless man known johnny priest last known person perform exorcism america travis hank put aside difference travel chicago la vega get doreen exorcism late soul lost forever
111093,111093,400637,Smartass,Comedy|Drama,based true event mostly freddie runaway becomes intimately acquainted california murder city released jail shy midnight absurdly completely broke 120 mile away friend nothing depend wit youthful charm
111207,111207,539837,The Merry Maids of Madness,Comedy|Fantasy,walking wedding sandwich beatrice decides take rest stratford home rest rehabilitation beatrice soon realizes want get need plan help unusual cohort feature length comedy inspired woman shakespeare
111386,111386,569814,Rebels,Comedy,sandra young woman forced leave south france flee violent husband without attachment returned city childhood left almost 15 year ago find mother world left behind without money hired fish cannery befriends two worker one day one colleague tackle insistently defends kill accidentally
111565,111565,291154,Daawat-e-Ishq,Comedy|Drama|Romance,deliciously romantic coming together gulrez gullu qadir hyderabadi girl disillusioned love encounter men tariq taru haidar lucknawi cook charm anybody aroma flavour biryani kebab
111679,111679,398177,Just Getting Started,Action|Comedy,duke diver living high life freewheeling manager luxurious resort palm spring soon face competition leo former military man like woman duke interested diver past suddenly catch must put aside difference reluctantly team leo stop whoever trying kill
111812,111812,524520,The Bribe,Comedy|Crime,citizen offer investigator bribe close case bribery event unfold unpredictable manner
111830,111830,101733,Zombie Ass: Toilet of the Dead,Comedy|Horror,wracked guilt younger sister suicide pretty young karate student megumi accompanies group older friend camping trip wood attacked feces covered undead
112035,112035,177838,Ooga Booga,Comedy|Fantasy|Horror,revenge served spear dirty cop brutally murder devin innocent med student devin soul magically transferred body action figure named ooga booga armed tribal weapon help old girlfriend donna ooga booga take street trailer park find men stole bright future away body begin pile ooga booga slice dice way crooked cop meth head demented city official order clear name
112430,112430,250349,Barbecue,Comedy,50th birthday man watching weight health temper life suffers heart attack everything told still help decides turn page let loose
112439,112439,297098,Chelsea Handler: Uganda Be Kidding Me Live,Comedy,culmination chelsea handler comedy tour support fourth new york time 1 bestseller uganda kidding
